"ADM3_PCODE","ADM3_EN","ADM2_EN","ADM1_EN","est","lower","upper","pop_u5","n_stunted","cum_share"
"MG42412050","Ambodimotso Sud","Befandriana Nord","Sofia",0.227081213428354,0.149952768920834,0.317699232597963,2298.02905273438,521.839225788532,0.87757196189292
"MG41415091","Mahajamba Usine","Mahajanga II","Boeny",0.275670816372664,0.193411266008718,0.368814247301033,1891.3486328125,521.389621652744,0.877879228761746
"MG72712210","Ambalamanasy II","Andapa","Sava",0.341015274822273,0.233793913810524,0.46830814683983,1525.08410644531,520.076975686529,0.878185722058183
"MG21208252","Camp Robin","Ambohimahasoa","Haute Matsiatra",0.495528314397515,0.409208074869244,0.581793092211695,1048.6083984375,519.615152140812,0.878491943191406
"MG54510013","Bemarivo Ankirondro","Belo Sur Tsiribihina","Menabe",0.23905240304747,0.163955442643046,0.328152532941943,2171.8427734375,519.184234031516,0.878797910374699
"MG23209031a","Marofody","Mananjary","Vatovavy",0.422156577486257,0.309300670906589,0.538157882212945,1228.04956054688,518.429199463971,0.879103432598794
"MG23210172","Anorombato","Manakara Atsimo","Fitovinany",0.422824859125535,0.32015476723699,0.519880229520481,1225.98132324219,518.375380290414,0.879408923106016
"MG32303111","Anjahana","Maroantsetra","Analanjirofo",0.312858100699518,0.21960994588623,0.419869680455779,1656.31701660156,518.192195970256,0.879714305658514
"MG42413010","Antsohihy","Antsohihy","Sofia",0.25183637678069,0.155377883358472,0.365035157981129,2057.01928710938,518.032284233623,0.880019593971356
"MG42409070a","Andranomena I","Port-Berge (Boriziny-Vaovao)","Sofia",0.28353991431951,0.187777071193671,0.387954603693192,1826.94482421875,518.011778925456,0.880324870199949
"MG72711510","Antsahavaribe","Sambava","Sava",0.348757204355202,0.257988050519982,0.451310525199693,1485.12182617188,517.946936222595,0.88063010821525
"MG44420050","Masoarivo","Antsalova","Melaky",0.212943165599422,0.139093557058036,0.306215037700351,2428.89501953125,517.216594367654,0.880934915823335
"MG54510112","Ambiky","Belo Sur Tsiribihina","Menabe",0.226528494174825,0.145958481735086,0.326111560380128,2280.80541992188,516.667417280683,0.881239399788761
"MG25213570","Vohilengo","Farafangana","Atsimo Atsinanana",0.453366296809049,0.368017227713215,0.533224922627047,1139.31384277344,516.52649780148,0.881543800707104
"MG23209270","Mahavoky Nord","Mananjary","Vatovavy",0.433919853599442,0.330971745603783,0.536463363028598,1186.85827636719,515.001369524536,0.881847302832354
"MG72716190","Andravory","Vohemar","Sava",0.338532464201465,0.242131658739265,0.457930342125264,1516.28112792969,513.310386660214,0.882149808422599
"MG32303090a","Mariharano","Maroantsetra","Analanjirofo",0.30680926517576,0.217738402049666,0.425495714087804,1671.2236328125,512.746894727568,0.882451981934117
"MG12110090","Ambatondrakalavao","Ambatolampy","Vakinankaratra",0.562003755685309,0.460270105212921,0.656956818133911,912.267822265625,512.697942304139,0.882754126596847
"MG42410090","Kalandy","Mandritsara","Sofia",0.251106024623744,0.175480384421952,0.342465071664152,2035.41381835938,511.104672392458,0.883055332309058
"MG44421030","Mafaijijo","Maintirano","Melaky",0.255081359810953,0.170037662478778,0.346532145764671,2002.73034667969,510.859180165715,0.883356393347065
"MG32315030","Maromitety","Vavatenina","Analanjirofo",0.409959603815345,0.325697543611149,0.499878539090607,1245.85986328125,510.752215960221,0.883657391348611
"MG13105213","Alakamisikely","Arivonimamo","Itasy",0.604540123952429,0.515598943003822,0.698087372079997,844.705017089844,510.658075734733,0.883958333871162
"MG51520170","Ankilimalinike","Toliary-II","Atsimo Andrefana",0.285355999515715,0.198028033237642,0.388793460253072,1786.70153808594,509.846003236779,0.884258797820755
"MG13113110","Antanetibe","Soavinandriana","Itasy",0.474077697338518,0.397774262835635,0.54994616093468,1074.40991210938,509.353777130492,0.884558971690207
"MG13105190","Ambatomanga","Arivonimamo","Itasy",0.530941706046132,0.446968249150302,0.619027685406126,958.548522949219,508.933388102658,0.884858897814759
"MG31310150","Ambodilazana","Toamasina II","Atsinanana",0.41815215509278,0.322398934157252,0.5172557733747,1215.51171875,508.268844735841,0.885158432308655
"MG44421210","Antsaidoha Bebao","Maintirano","Melaky",0.246734621435802,0.16573440998538,0.343850550621494,2056.43212890625,507.393002834103,0.885457450648819
"MG21205150","Besoa","Ambalavao","Haute Matsiatra",0.418400838094982,0.31786241740292,0.526231252825872,1212.51831054688,507.318677338325,0.885756425187263
"MG13105150","Morarano","Arivonimamo","Itasy",0.525562373200293,0.447790158136622,0.612571134557552,964.791687011719,507.058208669793,0.886055246225543
"MG72712230","Ambodiangezoka","Andapa","Sava",0.313461545363563,0.21673493108482,0.41463951531925,1606.60290527344,503.608229472602,0.886352034111913
"MG23212130a","Amborobe","Vohipeno","Fitovinany",0.456004312621859,0.352090968004914,0.556635424810548,1102.69836425781,502.835209622632,0.886648366439946
"MG51520132","Anakao","Toliary-II","Atsimo Andrefana",0.303662005157075,0.199781954900229,0.434512275843773,1654.74694824219,502.483776330773,0.886944491660276
"MG71717232","Anaborano Ifasy","Ambilobe","Diana",0.257671949166361,0.164084078526018,0.376917855907365,1947.92761230469,501.926304697524,0.887240288349779
"MG42423073","Betaramahamay","Mampikony","Sofia",0.321041637729775,0.231616275407283,0.418109548413399,1562.79638671875,501.722711430362,0.887535965057098
"MG32304031","Antanambaobe","Mananara-Avaratra","Analanjirofo",0.356291424184372,0.259124502072448,0.469391649421368,1403.20239257812,499.948978870578,0.887830596463116
"MG43408050","Tsararova","Tsaratanana","Betsiboka",0.363312482502216,0.270637842628314,0.470415967651627,1375.787109375,499.840630101578,0.888125164016718
"MG25217090","Ambohimana","Vondrozo","Atsimo Atsinanana",0.409673663280669,0.332522417037415,0.489179518672446,1219.84729003906,499.739307953299,0.888419671858853
"MG53515192","Emagnobo","Taolagnaro","Anosy",0.505731403239485,0.38792637084113,0.62716509718716,987.698486328125,499.510141468238,0.888714044647919
"MG25214111a","Fonilaza","Vangaindrano","Atsimo Atsinanana",0.518212209090586,0.424629508458403,0.609942608226451,963.770324707031,499.437549022382,0.889008374656591
"MG51520290","Milenaka","Toliary-II","Atsimo Andrefana",0.275230408172147,0.191524111413334,0.36890760748141,1812.89855957031,498.964810525235,0.889302426069619
"MG31307210","Ifasina I","Vatomandry","Atsinanana",0.400415706119489,0.30251480888981,0.508368279758358,1245.91064453125,498.882190491768,0.889596428792765
"MG32303052","Antakotako","Maroantsetra","Analanjirofo",0.299419153164173,0.20924961533075,0.40025721907402,1665.99829101562,498.831797468858,0.889890401818146
"MG44402011","Besalampy","Besalampy","Melaky",0.220179207881404,0.144746551988683,0.317564797021967,2251.92895507812,495.827933534299,0.890182604597578
"MG22223070","Ambohimilanja","Manandriana","Amoron I Mania",0.521522774106932,0.43080059504164,0.60823503307383,947.870544433594,494.336075827256,0.890473928191028
"MG42423090","Komajia","Mampikony","Sofia",0.346068323038814,0.245272016149875,0.452477440561719,1424.25439453125,492.889329896091,0.890764399183901
"MG43404070","Mahazoma","Maevatanana","Betsiboka",0.262727083293792,0.18683956831662,0.344363785363486,1875.7939453125,492.821872112109,0.891054830422355
"MG11103252","Antsahafilo","Ambohidratrimo","Analamanga",0.523346455137215,0.42718392674554,0.624326633912097,938.931396484375,491.386417967133,0.89134441571474
"MG23210292","Vinanitelo","Manakara Atsimo","Fitovinany",0.425225006791485,0.33172926006994,0.515514291061035,1155.37707519531,491.295224646653,0.891633947264808
"MG54511210","Ankondromena","Miandrivazo","Menabe",0.269384601300112,0.176999939413695,0.378879639443363,1816.15832519531,489.245086330618,0.891922270621321
"MG72711330","Andrahanjo","Sambava","Sava",0.358414990766818,0.26070692424054,0.468537660854392,1362.27600097656,488.260140311873,0.892210013526542
"MG33312132","Andilana Nord","Amparafaravola","Alaotra Mangoro",0.322357903799839,0.206269854319401,0.450440536516679,1511.84631347656,487.355608479819,0.892497223370397
"MG13105190a","Talata Tsimadilo","Arivonimamo","Itasy",0.508122684459598,0.426326712284668,0.592562401484453,958.350524902344,486.959641366644,0.892784199861747
"MG23209210","Andranambolava","Mananjary","Vatovavy",0.435771463937001,0.334508900086632,0.540656713026134,1116.29699707031,486.450376601808,0.893070876231683
"MG21219070","Ambatomainty","Ikalamavony","Haute Matsiatra",0.376207393485435,0.286668626971894,0.472193285211415,1291.95288085938,486.042225814105,0.893357312068994
"MG51507130","Ankilimivory","Ampanihy Ouest","Atsimo Andrefana",0.311787465656295,0.236950330126699,0.384744365772383,1557.20874023438,485.518166615507,0.893643439066194
"MG14119052","Tsinjoarivo 22","Fenoarivobe","Bongolava",0.360296061245276,0.271899259195908,0.461994057431486,1346.13720703125,485.007933589075,0.893929265371362
"MG25213050a","Vohilavan'i Manampatra","Farafangana","Atsimo Atsinanana",0.455943163072738,0.369851254188285,0.538590167527069,1063.56311035156,484.924328661171,0.894215042406228
"MG32318012","Fotsialanana","Soanierana Ivongo","Analanjirofo",0.422538492104184,0.324351485455163,0.532582659064674,1147.50537109375,484.865189183406,0.894500784588842
"MG51507270","Beroy Atsimo","Ampanihy Ouest","Atsimo Andrefana",0.314395742616908,0.229003087400256,0.405507857113705,1531.3349609375,481.44519223918,0.894784511288776
"MG31306270","Ambohimanana","Brickaville","Atsinanana",0.328119151299269,0.203134966672913,0.478750582379829,1463.76672363281,480.28989505851,0.895067557145569
"MG53515132","Iaboakoho","Taolagnaro","Anosy",0.510043406779001,0.383414443513818,0.639268229649594,940.561218261719,479.727048046414,0.895350271303702
"MG31308012","Betsizaraina","Mahanoro","Atsinanana",0.358804620697063,0.269204626206103,0.464880925227942,1331.69396972656,477.817949692306,0.895631860386365
"MG32318011a","Ambinanisakana","Soanierana Ivongo","Analanjirofo",0.404576605914058,0.309380964707394,0.517679952346419,1180.76916503906,477.71158115948,0.89591338678361
"MG22204050","Sahamadio Fisakana","Fandriana","Amoron I Mania",0.546619858359922,0.459829739415264,0.633448591217759,872.780700683594,477.07926298694,0.896194540541247
"MG53515033","Soanierana","Taolagnaro","Anosy",0.521757923410451,0.414059837137735,0.630976506526959,912.895812988281,476.310623674861,0.896475241322098
"MG12110230","Antanimasaka","Ambatolampy","Vakinankaratra",0.590616871153216,0.500548384182482,0.673494564001053,804.129760742188,474.932603290735,0.896755130003914
"MG12109290","Inanantonana","Betafo","Vakinankaratra",0.41241930990414,0.326412512625643,0.504497918466122,1151.03247070312,474.70801724464,0.897034886332019
"MG11106090","Alarobia","Manjakandriana","Analamanga",0.529988083644626,0.448054763783826,0.611185352731833,893.126770019531,473.346545294366,0.897313840313461
"MG21220350a","Ampatsy Ampangabe","Lalangina","Haute Matsiatra",0.480847983778105,0.395862807500553,0.564180559164262,984.390686035156,473.34227662995,0.897592791779281
"MG22223090","Ambohipo","Manandriana","Amoron I Mania",0.483983757484593,0.388666367473357,0.580017543062643,976.719177246094,472.716217410825,0.897871374294037
"MG71717110","Ambatoben'anjavy","Ambilobe","Diana",0.247470645027413,0.171659743568787,0.323767780162779,1903.64501953125,471.09626088662,0.898149002131238
"MG54511150","Soaloka","Miandrivazo","Menabe",0.292770748546967,0.20850173961679,0.389044569139234,1607.05310058594,470.49813921327,0.898426277481611
"MG32318110","Manompana","Soanierana Ivongo","Analanjirofo",0.349387593054297,0.265827142488806,0.441909494025626,1343.33483886719,469.344526017789,0.898702872981256
"MG33312013","Ambohimandroso","Amparafaravola","Alaotra Mangoro",0.426825039961132,0.34068642756768,0.516779052822675,1099.17260742188,469.154392087023,0.898979356430612
"MG22202130","Amborompotsy","Ambatofinandrahana","Amoron I Mania",0.361242316821935,0.258439851287425,0.4664573155985,1296.83959960938,468.473341509321,0.899255438521234
"MG72712290","Anoviara","Andapa","Sava",0.242739886748497,0.154076550383518,0.361994777379183,1925.30151367188,467.347471385421,0.899530857110755
"MG21205170","Mahazony","Ambalavao","Haute Matsiatra",0.454090799773322,0.373519369836863,0.546554417080471,1028.91528320312,467.220963848701,0.899806201146482
"MG31310192","Amporoforo","Toamasina II","Atsinanana",0.36840840165068,0.264041600615577,0.483206094423427,1266.70520019531,466.66483816656,0.900081217444583
"MG24221010a","Volambita","Iakora","Ihorombe",0.447853073071806,0.353222749048164,0.543453001754798,1039.35961914062,465.480399458871,0.900355535725773
"MG32304151","Vanono","Mananara-Avaratra","Analanjirofo",0.324026689309779,0.227104095521753,0.429188752273504,1434.90539550781,464.947644779135,0.900629540042404
"MG51507070","Ankilizato","Ampanihy Ouest","Atsimo Andrefana",0.286676920765038,0.204341034677898,0.371926586015339,1619.91931152344,464.39348011536,0.900903217777082
"MG11106110","Mantasoa","Manjakandriana","Analamanga",0.48638466683853,0.389752645748712,0.592245366365619,953.793334960938,463.910453457786,0.901176610853067
"MG33316071","Miarinarivo","Andilamena","Alaotra Mangoro",0.399517945421987,0.302272320634504,0.501348020064438,1157.12866210938,462.29366567483,0.901449051118909
"MG31306070a","Antsapanana","Brickaville","Atsinanana",0.367060759554604,0.269955788509925,0.467094547161997,1256.7421875,461.300741908065,0.90172090623199
"MG52518091","Ambatosola","Bekily","Androy",0.385382183800803,0.292804725857356,0.480808215726714,1195.51953125,460.731927729638,0.901992426129822
"MG51520192","Manorofify","Toliary-II","Atsimo Andrefana",0.287223675239431,0.202098651675249,0.389108129586737,1600.32507324219,459.651249114433,0.902263309158947
"MG23207173","Angodongodona","Nosy-Varika","Vatovavy",0.493965195959376,0.396964612261022,0.607199768016119,929.883666992188,459.330167785219,0.902534002967477
"MG72711170","Morafeno","Sambava","Sava",0.33317274367651,0.248266129272885,0.431994297138776,1377.79345703125,459.043226298645,0.902804527674804
"MG12109110","Tritriva","Betafo","Vakinankaratra",0.510817911868385,0.416384771839282,0.596172062646682,897.868713378906,458.647421300167,0.903074819125162
"MG13112170","Zoma Bealoka","Miarinarivo","Itasy",0.51804042512769,0.436954773870982,0.609316915773539,884.4716796875,458.192084958715,0.903344842235366
"MG51521032","Ambalavato","Benenitra","Atsimo Andrefana",0.350161235831384,0.258359479603763,0.45058711925045,1307.05212402344,457.678987044082,0.903614562965194
"MG72716270","Amboriala","Vohemar","Sava",0.346276689409098,0.251752434161856,0.45773999425343,1321.6552734375,457.658412626014,0.903884271570045
"MG54511011a","Andranomainty","Miandrivazo","Menabe",0.255909619269726,0.170135758663606,0.352252416465831,1785.97729492188,457.048769567832,0.904153620898252
"MG23206170","Fasintsara","Ifanadiana","Vatovavy",0.497839320857434,0.401731055477284,0.601145416622677,917.677429199219,456.855908118735,0.904422856568781
"MG11115170","Anosibe Trimoloharano","Andramasina","Analamanga",0.527593602011591,0.433680111699277,0.619879298283791,864.186157226562,455.939087499717,0.904691551935881
"MG11104072","Marondry","Ankazobe","Analamanga",0.489884839354395,0.389893012236013,0.590625100388947,930.428649902344,455.802889688137,0.904960167038484
"MG22223050","Anjoma Nandihizana","Manandriana","Amoron I Mania",0.504590715840364,0.423962133962155,0.591734255089226,901.576538085938,454.92715073766,0.905228266048028
"MG13113131","Amparaky","Soavinandriana","Itasy",0.396481080034139,0.325926862162312,0.470581749919323,1146.72436523438,454.654514829587,0.905496204386975
"MG14111210","Ambararatabe","Tsiroanomandidy","Bongolava",0.350708959744471,0.287824414505209,0.425159274539113,1291.40075683594,452.905816043155,0.905763112177597
"MG33314292","Antaniditra","Moramanga","Alaotra Mangoro",0.45128589846113,0.358699158951154,0.553549796840035,1001.10144042969,451.782962995043,0.906029358245152
"MG42413090","Ambodimandresy","Antsohihy","Sofia",0.241855978650665,0.151770821086706,0.347315918202489,1867.08972167969,451.566811865438,0.906295476929886
"MG31310091","Ampasimadinika Manambolo","Toamasina II","Atsinanana",0.384328459259283,0.286408071666865,0.498228939966886,1174.34655761719,451.334803125456,0.906561458886545
